Timestamp,League,Match,Market,Selection,Value Limit,Steam %,Steam Score,Strength,Kickoff Hours,Matchup ID,,,,,,,,,,,,,,,Entry Odds
21/06/2026 14:44:03,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,909","16,26","91,5",ELITE,"6,8",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 14:44:21,Sweden - Superettan,Brage vs Varnamo,spread,home -0.5,"1,867","10,35","78,6",HIGH,"0,3",1631929197,,,,,,,,,,,,,,,"1,775"
21/06/2026 14:44:22,Sweden - Superettan,Brage vs Varnamo,spread,away 0.5,"1,842","10,25","77,8",HIGH,"0,3",1631929197,,,,,,,,,,,,,,,"1,752"
21/06/2026 14:44:25,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,925","12,75","71,7",HIGH,"2,3",1631929371,,,,,,,,,,,,,,,"1,806"
21/06/2026 14:44:30,Sweden - Superettan,Brage vs Varnamo,spread,home -0.5,"1,867","10,35","78,6",HIGH,"0,3",1631929197,,,,,,,,,,,,,,,"1,775"
21/06/2026 14:44:37,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"7,5",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 14:44:40,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"7,5",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 14:45:00,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,92","12,33","83,2",HIGH,"1,3",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 14:45:04,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,92","12,33","83,2",HIGH,"1,3",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 14:45:07,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,92","12,33","83,2",HIGH,"1,3",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 14:49:37,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"7,2",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 14:49:39,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"7,2",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 14:49:44,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"7,2",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 14:50:12,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,925","12,75","71,7",HIGH,"2,2",1631929371,,,,,,,,,,,,,,,"1,806"
21/06/2026 14:50:16,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,925","12,75","71,7",HIGH,"2,2",1631929371,,,,,,,,,,,,,,,"1,806"
21/06/2026 14:50:17,Sweden - Superettan,Brage vs Varnamo,spread,away 0.5,"1,842","10,25","77,8",HIGH,"0,2",1631929197,,,,,,,,,,,,,,,"1,752"
21/06/2026 14:50:19,Sweden - Superettan,Brage vs Varnamo,spread,away 0.5,"1,842","10,25","77,8",HIGH,"0,2",1631929197,,,,,,,,,,,,,,,"1,752"
21/06/2026 14:50:22,Sweden - Superettan,Brage vs Varnamo,spread,home -0.5,"1,867","10,35","78,6",HIGH,"0,2",1631929197,,,,,,,,,,,,,,,"1,775"
21/06/2026 14:50:41,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"7,4",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 14:54:57,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"7,1",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 14:55:13,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,909","16,26","91,5",ELITE,"6,6",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 14:55:14,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,909","16,26","91,5",ELITE,"6,6",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 14:55:15,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,909","16,26","91,5",ELITE,"6,6",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 14:56:01,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,925","12,75","71,7",HIGH,"2,1",1631929371,,,,,,,,,,,,,,,"1,806"
21/06/2026 14:56:02,Sweden - Superettan,Brage vs Varnamo,spread,away 0.5,"1,842","10,25","77,8",HIGH,"0,1",1631929197,,,,,,,,,,,,,,,"1,752"
21/06/2026 14:56:02,Sweden - Superettan,Brage vs Varnamo,spread,home -0.5,"1,867","10,35","78,6",HIGH,"0,1",1631929197,,,,,,,,,,,,,,,"1,775"
21/06/2026 14:56:07,Sweden - Superettan,Brage vs Varnamo,spread,home -0.5,"1,867","10,35","78,6",HIGH,"0,1",1631929197,,,,,,,,,,,,,,,"1,775"
21/06/2026 14:56:23,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"7,1",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 14:56:24,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"7,1",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 14:56:28,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"7,1",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 14:56:47,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,902","10,59","71,5",HIGH,"1,1",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 14:56:48,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,902","10,59","71,5",HIGH,"1,1",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 14:56:52,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,902","10,59","71,5",HIGH,"1,1",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 14:57:49,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"7,3",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 14:57:50,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"7,3",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:01:18,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,7,1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:01:18,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,7,1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:01:19,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,7,1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:02:01,Sweden - Superettan,Norrby vs Nordic United,spread,away -0.0,"1,851","9,38","63,3",MEDIUM,2,1631929371,,,,,,,,,,,,,,,"1,769"
21/06/2026 15:02:02,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,925","12,75","86,1",ELITE,2,1631929371,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:02:03,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,925","12,75","86,1",ELITE,2,1631929371,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:03:47,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"7,2",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:07:10,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,9",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:07:11,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,9",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:07:13,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,9",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:07:43,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,909","16,26","91,5",ELITE,"6,4",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:07:44,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,909","16,26","91,5",ELITE,"6,4",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:07:47,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,9",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:07:47,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,909","16,26","91,5",ELITE,"6,4",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:07:48,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,9",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:07:50,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,9",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:08:08,Sweden - Superettan,Norrby vs Nordic United,spread,away -0.0,"1,851","9,38","63,3",MEDIUM,"1,9",1631929371,,,,,,,,,,,,,,,"1,769"
21/06/2026 15:08:09,Sweden - Superettan,Norrby vs Nordic United,spread,away -0.0,"1,851","9,38","63,3",MEDIUM,"1,9",1631929371,,,,,,,,,,,,,,,"1,769"
21/06/2026 15:08:10,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,925","12,75","86,1",ELITE,"1,9",1631929371,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:08:31,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"7,1",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:08:31,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"7,1",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:08:49,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,902","10,59","80,4",HIGH,"0,9",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:08:50,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,902","10,59","80,4",HIGH,"0,9",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:08:50,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,902","10,59","80,4",HIGH,"0,9",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:13:39,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"6,8",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:13:39,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"6,8",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:13:44,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"6,8",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:14:01,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,925","12,75","86,1",ELITE,"1,8",1631929371,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:14:01,Sweden - Superettan,Norrby vs Nordic United,spread,away -0.0,"1,851","9,38","63,3",MEDIUM,"1,8",1631929371,,,,,,,,,,,,,,,"1,769"
21/06/2026 15:14:05,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,925","12,75","86,1",ELITE,"1,8",1631929371,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:14:21,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,7,1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:18:49,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,7",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:18:50,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,7",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:18:58,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,7",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:19:10,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,7",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:19:10,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,7",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:19:15,Argentina - Primera B Nacional,Guemes (Corners) vs Gimnasia Jujuy (Corners),spread,home 0.0,"1,987","17,82",100,ELITE,"6,7",1631985715,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:19:15,Argentina - Primera B Nacional,Guemes (Corners) vs Gimnasia Jujuy (Corners),spread,home 0.0,"1,987","17,82",100,ELITE,"6,7",1631985715,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:19:17,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,7",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:19:22,Argentina - Primera B Nacional,Guemes (Corners) vs Gimnasia Jujuy (Corners),spread,home 0.0,"1,987","17,82",100,ELITE,"6,7",1631985715,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:19:25,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,915","16,67","93,7",ELITE,"6,2",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:19:27,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,915","16,67","93,7",ELITE,"6,2",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:19:33,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,915","16,67","93,7",ELITE,"6,2",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:19:58,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,7,1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:20:07,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,7,1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:20:08,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,902","10,59","80,4",HIGH,"0,7",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:20:10,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,902","10,59","80,4",HIGH,"0,7",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:20:20,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,902","10,59","80,4",HIGH,"0,7",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:25:02,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"6,9",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:25:31,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"6,6",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:25:31,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"6,6",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:25:33,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"6,6",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:25:53,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,932","12,08","81,5",HIGH,"1,6",1631929371,,,,,,,,,,,,,,,"1,82"
21/06/2026 15:25:54,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,932","12,08","81,5",HIGH,"1,6",1631929371,,,,,,,,,,,,,,,"1,82"
21/06/2026 15:25:54,Sweden - Superettan,Norrby vs Nordic United,spread,away -0.0,"1,855","9,07","61,2",MEDIUM,"1,6",1631929371,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:30:53,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"6,8",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:30:53,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"6,8",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:31:25,Argentina - Primera B Nacional,Guemes (Corners) vs Gimnasia Jujuy (Corners),spread,home 0.0,"1,987","17,82",100,ELITE,"6,5",1631985715,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:31:23,Argentina - Primera B Nacional,Guemes (Corners) vs Gimnasia Jujuy (Corners),spread,home 0.0,"1,987","17,82",100,ELITE,"6,5",1631985715,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:31:25,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,5",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:31:26,Argentina - Primera B Nacional,Guemes (Corners) vs Gimnasia Jujuy (Corners),spread,home 0.0,"1,987","17,82",100,ELITE,"6,5",1631985715,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:31:29,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,5",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:31:30,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,5",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:31:32,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,915","16,67","93,7",ELITE,6,1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:31:35,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,915","16,67","93,7",ELITE,6,1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:31:36,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,915","16,67","93,7",ELITE,6,1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:31:43,Sweden - Superettan,Norrby vs Nordic United,spread,away -0.0,"1,855","9,07","61,2",MEDIUM,"1,5",1631929371,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:31:45,Sweden - Superettan,Norrby vs Nordic United,spread,away -0.0,"1,855","9,07","61,2",MEDIUM,"1,5",1631929371,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:31:50,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,5",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:31:54,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,5",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:31:57,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,5",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:32:29,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,893","9,7","73,7",HIGH,"0,5",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:32:31,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,893","9,7","73,7",HIGH,"0,5",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:32:35,Norway - 1st Division,Strommen vs Stabaek,spread,away -1.0,"1,893","9,7","73,7",HIGH,"0,5",1631904374,,,,,,,,,,,,,,,"1,806"
21/06/2026 15:32:36,Norway - 1st Division,Kongsvinger vs Stromsgodset,spread,home 0.0,"2,036","9,63","73,1",HIGH,"0,5",1631919432,,,,,,,,,,,,,,,"1,943"
21/06/2026 15:32:38,Norway - 1st Division,Kongsvinger vs Stromsgodset,spread,home 0.0,"2,036","9,63","73,1",HIGH,"0,5",1631919432,,,,,,,,,,,,,,,"1,943"
21/06/2026 15:32:41,Norway - 1st Division,Kongsvinger vs Stromsgodset,spread,home 0.0,"2,036","9,63","73,1",HIGH,"0,5",1631919432,,,,,,,,,,,,,,,"1,943"
21/06/2026 15:36:42,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"6,7",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:37:14,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"6,4",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:37:16,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"6,4",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:37:15,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,away -0.0,"1,814","12,04","67,7",MEDIUM,"6,4",1631929851,,,,,,,,,,,,,,,"1,709"
21/06/2026 15:37:27,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,932","12,08","81,5",HIGH,"1,4",1631929371,,,,,,,,,,,,,,,"1,82"
21/06/2026 15:37:29,Sweden - Superettan,Norrby vs Nordic United,spread,home 0.0,"1,932","12,08","81,5",HIGH,"1,4",1631929371,,,,,,,,,,,,,,,"1,82"
21/06/2026 15:37:43,Brazil - Serie B,Avai vs Cuiaba,spread,home 0.0,"1,851","8,65","65,7",MEDIUM,"0,4",1631929348,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:37:45,Brazil - Serie B,Avai vs Cuiaba,spread,home 0.0,"1,851","8,65","65,7",MEDIUM,"0,4",1631929348,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:37:47,Brazil - Serie B,Avai vs Cuiaba,spread,home 0.0,"1,851","8,65","65,7",MEDIUM,"0,4",1631929348,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:38:23,Norway - 1st Division,Moss vs Sandnes Ulf,spread,home -0.5,"1,938","8,28","62,8",MEDIUM,"0,4",1631903812,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:38:23,Norway - 1st Division,Moss vs Sandnes Ulf,spread,home -0.5,"1,938","8,28","62,8",MEDIUM,"0,4",1631903812,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:38:23,Norway - 1st Division,Moss vs Sandnes Ulf,spread,home -0.5,"1,938","8,28","62,8",MEDIUM,"0,4",1631903812,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:41:45,Sweden - Superettan,Norrby vs Nordic United,spread,away -0.0,"1,855","9,07","61,2",MEDIUM,"1,3",1631929371,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:41:46,Sweden - Superettan,Norrby vs Nordic United,spread,away -0.0,"1,855","9,07","61,2",MEDIUM,"1,3",1631929371,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:41:48,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,3",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:41:49,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,3",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:41:50,Brazil - Serie B,Sao Bernardo vs Juventude,spread,away -0.0,"1,987","12,99","73,1",HIGH,"6,3",1631929349,,,,,,,,,,,,,,,"1,862"
21/06/2026 15:42:34,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"6,6",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:42:36,Iceland - Premier League,Fram Reykjavik vs Vikingur Reykjavik,spread,away -0.5,"1,949","12,3","79,5",HIGH,"6,6",1631762781,,,,,,,,,,,,,,,"1,833"
21/06/2026 15:42:49,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,3",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:42:51,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,3",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:42:52,Argentina - Primera B Nacional,Guemes vs Gimnasia Jujuy,spread,home 0.0,"1,987","17,82",100,ELITE,"6,3",1631929851,,,,,,,,,,,,,,,"1,775"
21/06/2026 15:42:56,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,915","16,67","93,7",ELITE,"5,8",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:42:56,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,915","16,67","93,7",ELITE,"5,8",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:42:59,Argentina - Primera B Nacional,Central Norte Salta vs Godoy Cruz,spread,home 0.0,"1,915","16,67","93,7",ELITE,"5,8",1631929850,,,,,,,,,,,,,,,"1,725"
21/06/2026 15:43:17,Norway - 1st Division,Kongsvinger vs Stromsgodset,spread,home 0.0,"2,036","9,63","73,1",HIGH,"0,3",1631919432,,,,,,,,,,,,,,,"1,943"
21/06/2026 15:43:18,Norway - 1st Division,Kongsvinger vs Stromsgodset,spread,home 0.0,"2,036","9,63","73,1",HIGH,"0,3",1631919432,,,,,,,,,,,,,,,"1,943"
21/06/2026 15:43:19,Norway - 1st Division,Kongsvinger vs Stromsgodset,spread,home 0.0,"2,036","9,63","73,1",HIGH,"0,3",1631919432,,,,,,,,,,,,,,,"1,943"
21/06/2026 15:43:22,Norway - 1st Division,Raufoss vs Sogndal,spread,home 0.0,"1,99","8,66","65,8",MEDIUM,"0,3",1631904375,,,,,,,,,,,,,,,"1,909"
21/06/2026 15:43:22,Norway - 1st Division,Raufoss vs Sogndal,spread,home 0.0,"1,99","8,66","65,8",MEDIUM,"0,3",1631904375,,,,,,,,,,,,,,,"1,909"
